Time,Series Name,United States [USA],United Kingdom [GBR],Vietnam [VNM],Switzerland [CHE],Spain [ESP],Qatar [QAT],Portugal [PRT],Peru [PER],Panama [PAN],Norway [NOR],New Zealand [NZL],Nicaragua [NIC],Netherlands [NLD],Mexico [MEX],Luxembourg [LUX],Japan [JPN],Italy [ITA],Israel [ISR],Jamaica [JAM],India [IND],Iceland [ISL],Greece [GRC],Finland [FIN],France [FRA],Germany [DEU],"Egypt, Arab Rep. [EGY]",Ethiopia [ETH],Ecuador [ECU],Cuba [CUB],Costa Rica [CRI],Chile [CHL],Canada [CAN],Colombia [COL],China [CHN],Brazil [BRA],Australia [AUS],Argentina [ARG],Afghanistan [AFG],Ireland [IRL],Poland [POL],Romania [ROU]
2015,Access to electricity (% of population),100.0,100.0,99.8034057617188,100.0,100.0,100.0,100.0,93.852179,92.2937088012695,100.0,100.0,83.3423156738281,100.0,99.0,100.0,100.0,100.0,100.0,94.9,88.0,100.0,100.0,100.0,100.0,100.0,99.3,29.0,98.825883,98.6745452880859,99.409804,99.714844,100.0,98.186898,100.0,99.710902,100.0,99.8116836547852,71.5,100.0,100.0,100.0
2015,"Adolescent fertility rate (births per 1,000 women ages 15-19)",23.0908,15.4136,32.9818,3.059,8.2238,10.4604,9.5936,59.0564,83.8412,5.5002,20.7336,88.5716,4.052,62.607,5.3978,4.0596,5.5016,10.3814,55.9558,19.127,7.5054,7.7494,6.457,5.4954,8.0822,54.595,71.2274,80.6542,52.4564,55.9828,46.152,9.6298,69.3178,7.5318,61.0878,11.9498,63.096,81.693,8.8202,12.056,36.351
2015,Arable land (% of land area),17.1245116109242,24.8460298433431,22.5845776760086,10.081954082938,24.5731005621812,1.33159268929504,11.6800719606662,2.46484375,7.62277388019428,2.2101904566573,1.81535072727963,12.4979225527672,30.9474309474309,10.6026389567633,25.843621399177,11.5363511659808,22.4416944312232,13.7338262476895,11.0803324099723,52.6088141020251,1.2069825436409,16.8425135764158,7.37817116909611,33.7475367861245,33.9563148540962,2.87897644281481,13.9213469172077,4.3002093734901,28.9500480307397,4.9647473560517,1.76589575162871,4.26988073289098,1.5606128886886,12.6893569275309,6.52274309834485,4.04705622014241,14.3238729998648,11.893821033606,6.57570039192916,35.5563538979065,38.1519471488178
2015,Armed forces personnel (% of total labor force),0.838623451982524,0.455006542865663,0.938770830663816,0.435217510078038,0.864978107120758,0.604418710549514,1.41088876407294,0.950935175531499,1.18663988789078,0.903292982626363,0.355022074836273,0.423327758341938,0.457229353925294,0.627203447552858,0.530520865385636,0.391473543485614,1.39720237680628,4.75900722724247,0.24602351129034,0.586386423624844,0.123130266897167,3.04549233974223,0.923738864587673,1.01588548438753,0.416287114796185,2.8282622303808,0.29539937942584,0.532967819860801,1.47646158452293,0.419159166711577,1.23518162925479,0.343010027326466,1.92020672935271,0.361548990891014,0.718005309400742,0.459257284035057,0.544646302455908,3.48093674906882,0.398582971834638,0.942932182755872,1.65013713473436
2015,"Energy imports, net (% of energy use)",7.30874345482277,34.6299902675264,0.0,50.0889972059633,71.4326602897426,0.0,76.8605636843599,0.0,0.0,-581.346573495889,19.478152630606,0.0,35.0210076536413,-4.66648531273653,96.3107486920905,93.0191281395432,76.4179821065515,64.9673633255356,0.0,0.0,11.557551692412,64.1755466387847,45.3337850256363,44.1101659652436,61.4001693687375,0.0,0.0,0.0,0.0,0.0,65.2364564463155,-72.5281697658652,0.0,0.0,0.0,-190.190947582154,0.0,0.0,85.6671369155969,28.5463623504182,0.0
2015,Individuals using the Internet (% of population),74.55420245,92.00029987,45.0,87.4790556,78.68963187,92.88482645,68.63286148,40.85260091,51.20542499,96.81032569,88.22288882,19.7042915,91.72413793,57.43104299,96.37671417,91.05802839,58.14173496,77.35208966,42.22122119,14.9,98.2,66.83495949,86.42213333,78.00603771,87.58979935,37.81938343,13.85517556,48.94043379,37.30509742,59.76295014,76.62959195,90.0,55.90497251,50.3,58.32795173,84.56051491,68.04306411,8.26,83.49479167,67.99698716,55.76315563
2015,Current health expenditure (% of GDP),16.71075249,9.90435219,5.65262079,11.36931515,9.12686825,3.17197657,8.97663212,5.03110838,6.8090291,10.13146877,9.31466961,7.96303225,10.32396889,5.79708719,5.28378248,10.88550663,8.85689163,7.10652399,5.62562609,3.59565997,8.13130188,8.01678371,9.64523888,11.46616745,11.17801952,5.33657265,3.82316828,8.58845711,12.81401348,7.82285929,8.30269146,10.68328094,7.52338552,4.8887229,8.87090969,9.32331181,10.22933769,10.10534763,7.31716299,6.39785814,4.94264841
2015,CO2 emissions from transport (% of total fuel combustion),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,"Communications, computer, etc. (% of service exports, BoP)",45.7841000045551,44.46991831442,0.0,52.8433967365798,28.7931192903525,13.3048782721794,30.1997895729754,8.27727961164467,8.48594665205849,37.909406411346,20.0782181696181,53.215254507739,69.7022240492751,1.88806461505311,29.31150837274,55.5959295643208,38.7013475406866,72.0246203251489,15.0927925576087,69.9033474824549,23.6793167911531,10.8121038307659,74.3716277862224,54.5546605227208,56.2374477447572,12.6989778029506,10.4813410921421,12.6742318303148,0.0,50.2204836717655,35.5453293896418,51.1652605766758,19.0044787803872,58.1995605561068,62.9142822177841,21.7211940968296,44.4595737496967,72.072917228556,28.2323436029322,48.3993919731379,56.4564898005705
2015,"Communications, computer, etc. (% of service imports, BoP)",43.2408324477008,37.467690523944,0.0,66.0944364427718,41.4520468029893,27.3758725964543,39.1595986367682,31.4907313582843,20.9337037190597,43.3348991810772,35.456465311411,26.5084944346807,73.4229426793589,12.4900132257963,35.4994408798909,62.0412213189148,41.7331163973743,46.0259284691944,45.1654723564929,51.0084850489017,43.89298057799,15.8568155122524,58.9698551957789,58.3625533368953,46.2212954826474,29.532676138342,20.8805538760785,18.9305074140058,0.0,32.4543585025103,41.0004857638526,37.9771670239482,31.080609668857,20.4512682191974,57.0454706859287,28.2077857804548,35.7330526448386,13.177997594308,77.0377253624215,50.8092232706368,55.256189473503
